trip_id,distance_km,road_type,elevation_gain_m,elevation_loss_m,avg_speed_kmh,traffic_congestion_level,ambient_temperature_c,weather_condition,vehicle_profile,vehicle_battery_capacity_kwh,vehicle_efficiency_baseline_wh_per_km,vehicle_curb_weight_kg,load_state,payload_kg,total_mass_kg,energy_consumed_kwh,wh_per_km
9316,18.52,arterial,82.8,9.9,40.4,0.034,32.1,clear,mid_ev,40,160,1900,full_load,403.4,2303.4,4.175,225.5
9317,13.55,city,29.3,4.3,19.0,0.643,38.1,clear,large_ev,75,190,2400,full_load,583.0,2983.0,12.216,901.8
9318,43.2,highway,6.7,4.9,89.7,0.021,32.7,clear,large_ev,75,190,2400,half_load,309.1,2709.1,33.388,772.9
9319,45.22,highway,73.5,25.6,79.3,0.058,31.6,clear,mid_ev,40,160,1900,unladen,5.5,1905.5,21.393,473.1
9322,9.47,city,13.5,3.3,7.3,0.233,32.3,clear,small_ev,24,140,1400,full_load,264.0,1664.0,1.786,188.6
9323,28.26,arterial,0.7,4.3,49.7,0.187,30.7,clear,small_ev,24,140,1400,full_load,269.9,1669.9,7.498,265.3
9324,82.9,highway,25.0,21.8,83.6,0.411,31.1,rain,mid_ev,40,160,1900,half_load,210.6,2110.6,56.169,677.6
9325,21.85,arterial,22.6,7.1,47.3,0.465,35.1,clear,small_ev,24,140,1400,unladen,25.2,1425.2,7.118,325.7
9326,118.52,highway,3.3,94.9,81.2,0.059,35.3,clear,mid_ev,40,160,1900,unladen,32.2,1932.2,63.354,534.5
9327,118.14,highway,40.5,5.6,64.3,0.14,42.0,heavy_rain,large_ev,75,190,2400,full_load,560.0,2960.0,70.419,596.0
9328,68.14,arterial,4.7,6.1,33.8,0.301,34.4,rain,mid_ev,40,160,1900,unladen,15.2,1915.2,16.944,248.7
9329,13.18,arterial,2.6,7.1,43.2,0.178,31.1,rain,mid_ev,40,160,1900,full_load,441.9,2341.9,3.774,286.3
9331,5.91,city,20.5,0.9,21.8,0.703,29.1,clear,large_ev,75,190,2400,half_load,242.0,2642.0,4.48,757.8
9332,28.45,city,1.7,1.8,22.2,0.738,35.7,clear,small_ev,24,140,1400,unladen,20.1,1420.1,13.285,467.0
9334,47.48,highway,41.6,2.1,88.4,0.234,29.3,clear,mid_ev,40,160,1900,unladen,7.6,1907.6,28.81,606.7
9338,96.08,highway,7.2,37.8,86.9,0.051,31.4,clear,small_ev,24,140,1400,unladen,14.4,1414.4,46.859,487.7
9340,74.46,highway,19.8,38.0,82.4,0.054,31.0,clear,large_ev,75,190,2400,unladen,47.3,2447.3,49.589,666.0
9342,26.89,arterial,21.2,3.2,40.6,0.502,30.5,rain,large_ev,75,190,2400,unladen,6.0,2406.0,11.078,412.0
9344,14.43,city,2.1,7.0,26.9,0.538,31.8,rain,mid_ev,40,160,1900,full_load,426.1,2326.1,8.5,589.2
9345,4.12,arterial,0.8,14.1,36.6,0.294,39.5,clear,mid_ev,40,160,1900,full_load,425.7,2325.7,1.302,315.9
9346,4.71,city,0.6,30.5,15.9,0.495,25.9,clear,large_ev,75,190,2400,half_load,345.2,2745.2,2.592,550.2
9347,7.11,city,3.5,5.1,21.1,0.62,20.0,clear,small_ev,24,140,1400,full_load,279.8,1679.8,3.012,423.9
9350,16.01,city,7.2,3.5,22.1,0.612,35.3,clear,mid_ev,40,160,1900,full_load,418.5,2318.5,10.192,636.7
9351,38.4,arterial,11.5,3.4,43.7,0.567,33.6,clear,large_ev,75,190,2400,full_load,559.3,2959.3,23.428,610.1
9352,46.94,highway,11.4,0.9,101.5,0.1,34.9,clear,large_ev,75,190,2400,full_load,585.0,2985.0,48.991,1043.7
9353,50.11,highway,9.0,4.1,93.3,0.396,25.8,clear,small_ev,24,140,1400,full_load,271.9,1671.9,29.332,585.4
9354,31.01,arterial,6.1,23.8,48.6,0.67,31.5,clear,mid_ev,40,160,1900,full_load,430.5,2330.5,17.003,548.3
9355,31.83,arterial,0.1,12.9,34.2,0.444,29.4,clear,mid_ev,40,160,1900,full_load,418.0,2318.0,10.204,320.6
9358,3.92,city,3.0,27.2,16.9,0.881,24.6,clear,mid_ev,40,160,1900,unladen,9.2,1909.2,2.345,597.6
9359,7.24,city,1.3,0.5,24.6,0.571,25.0,clear,mid_ev,40,160,1900,unladen,34.1,1934.1,3.161,436.6
9361,11.49,arterial,23.8,3.0,37.2,0.34,20.7,clear,small_ev,24,140,1400,unladen,21.5,1421.5,2.331,203.0
9363,4.04,arterial,50.6,6.3,43.9,0.779,20.6,rain,mid_ev,40,160,1900,half_load,192.4,2092.4,2.196,542.9
9365,102.89,highway,23.8,172.9,80.9,0.236,30.7,heavy_rain,small_ev,24,140,1400,unladen,11.4,1411.4,51.271,498.3
9366,16.57,arterial,11.1,0.7,52.3,0.534,30.8,clear,mid_ev,40,160,1900,half_load,201.0,2101.0,7.607,459.0
9367,76.65,highway,43.5,51.0,75.5,0.183,32.7,clear,mid_ev,40,160,1900,half_load,223.5,2123.5,38.276,499.4
9368,21.34,highway,38.1,35.5,92.5,0.434,35.4,clear,mid_ev,40,160,1900,half_load,189.8,2089.8,16.399,768.3
9370,3.68,arterial,12.5,7.9,48.2,0.393,34.2,clear,mid_ev,40,160,1900,unladen,17.3,1917.3,1.382,375.6
9371,4.12,city,6.4,8.0,18.0,0.709,30.6,clear,large_ev,75,190,2400,full_load,523.6,2923.6,3.303,802.0
9372,9.22,city,2.8,18.2,25.4,0.297,34.1,rain,large_ev,75,190,2400,unladen,14.2,2414.2,3.566,386.6
9373,14.29,arterial,32.6,8.6,49.1,0.377,35.8,clear,large_ev,75,190,2400,half_load,315.3,2715.3,7.416,519.0
9374,26.41,arterial,20.5,1.9,51.6,0.028,36.8,clear,small_ev,24,140,1400,unladen,24.8,1424.8,5.768,218.4
9375,8.98,arterial,38.3,31.8,41.5,0.488,29.7,clear,small_ev,24,140,1400,half_load,131.5,1531.5,2.668,297.2
9376,25.53,highway,77.2,72.8,99.8,0.226,37.7,clear,small_ev,24,140,1400,full_load,296.5,1696.5,20.631,808.0
9377,52.02,arterial,68.1,4.9,37.4,0.356,24.6,clear,small_ev,24,140,1400,half_load,123.0,1523.0,11.397,219.1
9378,16.57,arterial,19.8,28.5,48.8,0.693,30.7,clear,mid_ev,40,160,1900,unladen,17.9,1917.9,7.488,451.8
9380,6.23,city,11.7,11.2,28.2,0.44,27.8,clear,small_ev,24,140,1400,unladen,3.3,1403.3,1.79,287.3
9381,8.73,arterial,20.0,7.6,31.2,0.589,28.4,clear,large_ev,75,190,2400,unladen,42.9,2442.9,3.644,417.5
9382,97.53,highway,45.5,46.4,102.6,0.227,34.6,rain,large_ev,75,190,2400,unladen,35.6,2435.6,108.274,1110.1
9383,36.27,highway,26.2,17.8,87.4,0.121,38.8,clear,mid_ev,40,160,1900,unladen,29.2,1929.2,23.565,649.7
9384,7.44,city,11.2,2.0,22.3,0.479,34.7,clear,large_ev,75,190,2400,half_load,274.1,2674.1,4.41,592.7
9387,11.74,city,2.0,9.7,21.6,0.701,29.9,clear,mid_ev,40,160,1900,half_load,264.0,2164.0,7.117,605.9
9388,47.61,highway,56.0,23.1,81.5,0.306,31.4,clear,small_ev,24,140,1400,full_load,295.5,1695.5,23.968,503.4
9389,52.4,highway,3.1,77.8,85.5,0.418,33.0,heavy_rain,mid_ev,40,160,1900,full_load,447.3,2347.3,37.839,722.1
9391,74.9,highway,29.3,23.5,74.3,0.062,27.8,clear,large_ev,75,190,2400,unladen,3.1,2403.1,37.852,505.3
9392,6.44,city,1.3,0.0,19.2,0.838,26.7,clear,mid_ev,40,160,1900,unladen,16.0,1916.0,4.05,628.5
9393,40.93,highway,1.8,22.2,83.2,0.216,35.2,heavy_rain,small_ev,24,140,1400,half_load,179.4,1579.4,23.291,569.1
9394,43.27,highway,11.8,4.6,81.2,0.031,29.1,rain,large_ev,75,190,2400,full_load,543.2,2943.2,27.513,635.8
9396,12.34,highway,39.5,22.3,87.3,0.292,32.9,rain,large_ev,75,190,2400,unladen,41.2,2441.2,9.312,754.8
9397,31.46,highway,32.7,26.0,75.1,0.411,30.6,clear,large_ev,75,190,2400,full_load,572.2,2972.2,18.918,601.4
9399,7.78,city,9.9,10.4,25.5,0.591,26.9,heavy_rain,mid_ev,40,160,1900,half_load,217.4,2117.4,4.529,582.1
9401,6.02,city,1.4,18.5,30.3,0.336,27.7,clear,small_ev,24,140,1400,unladen,23.7,1423.7,1.486,246.7
9402,4.94,city,4.5,25.5,28.6,0.179,36.6,clear,large_ev,75,190,2400,unladen,57.1,2457.1,1.665,337.1
9403,31.31,highway,13.4,3.8,86.5,0.181,26.1,clear,mid_ev,40,160,1900,unladen,19.2,1919.2,18.794,600.3
9405,2.23,city,5.3,1.5,14.2,0.759,29.2,rain,large_ev,75,190,2400,unladen,8.1,2408.1,1.754,786.3
9406,2.34,city,16.0,16.1,21.4,0.665,42.0,clear,mid_ev,40,160,1900,full_load,435.1,2335.1,1.809,773.7
9407,29.1,arterial,30.5,11.4,37.4,0.629,33.8,heavy_rain,mid_ev,40,160,1900,unladen,18.3,1918.3,12.171,418.2
9408,81.68,highway,13.8,69.6,79.8,0.183,35.8,rain,mid_ev,40,160,1900,full_load,432.6,2332.6,51.995,636.5
9409,21.5,arterial,1.2,73.4,43.5,0.742,29.6,clear,small_ev,24,140,1400,unladen,27.1,1427.1,7.849,365.0
9410,32.05,highway,57.4,29.9,87.4,0.147,25.5,rain,large_ev,75,190,2400,full_load,543.7,2943.7,23.545,734.6
9411,7.59,city,3.2,5.4,24.8,0.458,26.2,clear,small_ev,24,140,1400,full_load,256.4,1656.4,2.5,329.6
9412,4.53,city,22.6,1.0,18.5,0.277,23.7,clear,large_ev,75,190,2400,half_load,282.9,2682.9,1.795,396.0
9414,56.45,highway,54.1,5.2,86.0,0.122,34.5,clear,large_ev,75,190,2400,full_load,519.6,2919.6,41.766,739.9
9415,71.95,highway,70.5,82.4,86.1,0.487,25.9,clear,large_ev,75,190,2400,half_load,274.5,2674.5,53.131,738.5
9416,152.8,highway,3.1,4.5,103.4,0.46,36.6,clear,mid_ev,40,160,1900,full_load,415.8,2315.8,140.106,916.9
9418,29.93,arterial,10.9,24.3,32.8,0.323,35.0,clear,mid_ev,40,160,1900,half_load,246.9,2146.9,8.256,275.9
9419,65.92,highway,32.2,37.2,94.4,0.253,31.0,clear,mid_ev,40,160,1900,full_load,445.7,2345.7,47.327,717.9
9420,6.48,city,0.5,2.9,21.4,0.497,20.4,rain,small_ev,24,140,1400,half_load,131.5,1531.5,2.114,326.2
9421,5.4,city,3.3,10.9,23.9,0.443,39.8,rain,mid_ev,40,160,1900,half_load,240.9,2140.9,2.645,489.7
9423,10.63,arterial,24.9,45.4,39.8,0.225,20.0,clear,mid_ev,40,160,1900,half_load,190.4,2090.4,2.691,253.1
9424,10.83,city,2.3,1.9,21.6,0.457,36.1,rain,mid_ev,40,160,1900,unladen,42.3,1942.3,4.702,434.0
9426,14.46,arterial,19.4,17.5,50.0,0.33,29.5,rain,large_ev,75,190,2400,half_load,276.0,2676.0,6.469,447.4
9428,19.25,arterial,10.0,50.4,43.9,0.444,25.7,clear,large_ev,75,190,2400,half_load,329.4,2729.4,8.483,440.8
9429,5.82,city,12.7,2.1,18.8,0.614,42.0,clear,large_ev,75,190,2400,half_load,357.6,2757.6,4.874,838.1
9430,3.91,city,1.4,7.7,21.2,0.482,28.0,clear,small_ev,24,140,1400,unladen,24.9,1424.9,1.14,291.7
9432,47.32,highway,41.4,38.6,84.0,0.162,40.3,rain,large_ev,75,190,2400,unladen,37.7,2437.7,38.427,812.0
9433,9.48,city,22.7,10.9,16.8,0.242,24.7,rain,small_ev,24,140,1400,unladen,28.7,1428.7,1.772,186.9
9434,31.5,arterial,6.5,30.5,46.4,0.53,39.5,heavy_rain,mid_ev,40,160,1900,half_load,191.0,2091.0,15.858,503.4
9435,109.3,highway,30.8,77.3,69.7,0.265,36.4,clear,mid_ev,40,160,1900,full_load,430.5,2330.5,50.417,461.3
9436,34.24,arterial,12.7,38.7,48.5,0.512,27.0,clear,large_ev,75,190,2400,half_load,310.7,2710.7,16.74,489.0
9437,71.33,highway,12.5,3.3,89.2,0.555,22.7,rain,large_ev,75,190,2400,unladen,48.0,2448.0,56.279,789.0
9438,39.98,arterial,5.5,48.3,44.2,0.761,34.8,clear,small_ev,24,140,1400,unladen,14.2,1414.2,15.51,387.9
9439,29.52,arterial,18.9,20.8,52.1,0.395,36.6,clear,small_ev,24,140,1400,unladen,28.1,1428.1,10.019,339.4
9440,56.62,arterial,1.9,11.7,46.3,0.339,29.4,clear,small_ev,24,140,1400,full_load,278.6,1678.6,16.069,283.8
9441,61.18,highway,6.3,2.4,58.6,0.162,25.5,clear,large_ev,75,190,2400,unladen,11.0,2411.0,20.773,339.6
9443,22.42,arterial,12.4,25.8,34.5,0.635,32.4,rain,large_ev,75,190,2400,half_load,246.9,2646.9,11.6,517.4
9445,79.01,highway,66.5,17.8,91.8,0.087,35.6,clear,small_ev,24,140,1400,full_load,272.7,1672.7,47.007,594.9
9446,55.59,arterial,20.5,23.7,34.9,0.389,33.2,clear,mid_ev,40,160,1900,half_load,189.2,2089.2,17.068,307.0
9447,15.23,city,1.6,1.5,19.0,0.781,35.3,rain,mid_ev,40,160,1900,half_load,245.6,2145.6,10.755,706.2
9448,2.54,city,22.6,0.2,21.3,0.656,29.2,rain,large_ev,75,190,2400,half_load,271.6,2671.6,2.055,808.5
9449,141.37,highway,13.7,14.2,88.9,0.276,25.7,heavy_rain,small_ev,24,140,1400,unladen,6.6,1406.6,79.832,564.7
9451,25.61,highway,15.1,13.4,92.5,0.214,32.3,clear,small_ev,24,140,1400,half_load,136.0,1536.0,15.856,619.2
9452,19.89,city,14.6,8.9,20.8,0.602,26.5,clear,large_ev,75,190,2400,full_load,536.3,2936.3,14.267,717.4
9454,138.18,highway,28.0,24.7,99.3,0.15,35.3,clear,mid_ev,40,160,1900,unladen,6.6,1906.6,109.25,790.6
9456,9.95,city,10.2,15.2,8.8,0.496,28.2,heavy_rain,small_ev,24,140,1400,full_load,279.3,1679.3,3.546,356.4
9457,29.97,highway,65.9,17.4,81.9,0.067,29.9,clear,mid_ev,40,160,1900,full_load,408.8,2308.8,16.726,558.2
9458,6.8,city,8.1,11.6,15.8,0.832,29.0,heavy_rain,mid_ev,40,160,1900,full_load,385.8,2285.8,5.282,777.3
9459,61.37,arterial,8.7,6.3,50.0,0.315,31.2,rain,large_ev,75,190,2400,unladen,53.4,2453.4,26.559,432.8
9460,10.07,arterial,9.8,6.4,61.2,0.562,31.6,clear,large_ev,75,190,2400,half_load,351.1,2751.1,6.804,676.0
9461,3.04,city,8.8,5.6,14.6,0.465,34.7,rain,large_ev,75,190,2400,full_load,510.1,2910.1,1.939,638.6
9463,3.29,city,1.3,5.6,25.2,0.637,26.4,clear,small_ev,24,140,1400,half_load,144.8,1544.8,1.35,410.7
9465,1.0,city,8.6,10.2,24.1,0.611,34.7,clear,small_ev,24,140,1400,unladen,22.4,1422.4,0.412,412.1
9466,8.01,city,1.9,1.4,13.0,0.816,30.3,clear,small_ev,24,140,1400,full_load,259.8,1659.8,3.964,494.9
9467,8.62,city,1.4,13.5,16.1,0.805,38.6,clear,mid_ev,40,160,1900,full_load,409.2,2309.2,6.837,792.8
9468,12.31,arterial,0.7,9.4,58.8,0.286,26.6,clear,large_ev,75,190,2400,half_load,277.4,2677.4,5.7,463.2
9469,13.58,city,1.4,7.8,25.6,0.652,27.3,clear,small_ev,24,140,1400,full_load,260.3,1660.3,6.046,445.2
9473,60.91,highway,9.9,87.5,75.7,0.152,31.9,clear,small_ev,24,140,1400,full_load,292.3,1692.3,23.948,393.2
9475,13.86,city,13.6,10.2,18.2,0.616,28.3,clear,large_ev,75,190,2400,half_load,315.6,2715.6,9.18,662.5
9476,80.86,highway,4.4,24.0,106.1,0.024,33.8,clear,small_ev,24,140,1400,half_load,172.1,1572.1,59.065,730.5
9477,21.36,arterial,27.4,0.1,48.6,0.477,30.6,clear,small_ev,24,140,1400,full_load,267.5,1667.5,7.497,350.9
9478,28.73,arterial,1.7,39.9,20.0,0.066,37.4,clear,large_ev,75,190,2400,full_load,595.6,2995.6,4.845,168.7
9479,86.15,highway,88.4,25.4,66.9,0.204,38.5,clear,mid_ev,40,160,1900,half_load,256.9,2156.9,39.619,459.9
9480,8.69,arterial,14.2,4.0,38.6,0.391,30.8,rain,small_ev,24,140,1400,full_load,297.7,1697.7,2.296,264.1
9482,5.46,city,3.1,0.5,28.3,0.44,32.3,rain,large_ev,75,190,2400,full_load,582.0,2982.0,3.499,640.3
9483,127.37,highway,0.1,26.1,99.0,0.295,31.4,clear,large_ev,75,190,2400,full_load,591.2,2991.2,125.815,987.8
9484,109.21,highway,17.6,124.0,80.4,0.318,23.8,rain,large_ev,75,190,2400,unladen,46.7,2446.7,71.872,658.1
9485,3.54,city,1.0,0.1,23.8,0.888,28.4,clear,large_ev,75,190,2400,half_load,327.7,2727.7,3.317,937.8
9486,21.03,arterial,10.7,19.1,36.3,0.361,25.2,rain,large_ev,75,190,2400,unladen,12.0,2412.0,7.034,334.5
9487,21.71,arterial,13.6,15.9,50.7,0.685,36.3,rain,small_ev,24,140,1400,full_load,278.7,1678.7,10.073,463.9
9488,89.84,highway,73.7,40.8,88.6,0.116,34.8,clear,large_ev,75,190,2400,half_load,294.1,2694.1,69.4,772.5
9489,18.77,arterial,25.0,72.5,38.9,0.607,36.0,clear,large_ev,75,190,2400,unladen,11.8,2411.8,9.447,503.3
9490,105.48,highway,22.1,33.3,87.8,0.245,31.0,clear,small_ev,24,140,1400,half_load,176.9,1576.9,55.984,530.8
9491,10.35,city,0.4,6.1,26.5,0.583,23.9,clear,small_ev,24,140,1400,half_load,133.1,1533.1,3.8,367.3
9492,89.34,highway,48.5,18.8,87.4,0.436,27.3,clear,mid_ev,40,160,1900,full_load,386.9,2286.9,54.191,606.6
9493,8.2,city,7.5,1.9,28.0,0.451,37.2,rain,large_ev,75,190,2400,full_load,519.9,2919.9,5.862,714.7
9494,127.01,highway,58.5,51.7,78.0,0.201,28.1,clear,large_ev,75,190,2400,half_load,340.2,2740.2,75.566,594.9
9496,5.65,city,6.8,7.9,25.0,0.654,32.1,rain,small_ev,24,140,1400,full_load,258.5,1658.5,2.801,496.2
9497,8.83,city,4.3,3.7,19.4,0.257,26.3,clear,small_ev,24,140,1400,unladen,11.3,1411.3,1.498,169.7
9499,4.22,arterial,2.1,15.4,43.8,0.39,27.8,clear,small_ev,24,140,1400,half_load,123.2,1523.2,1.087,257.8
9500,7.79,arterial,36.1,15.4,37.3,0.323,35.0,clear,large_ev,75,190,2400,unladen,9.7,2409.7,2.884,370.1
9501,11.51,city,12.2,0.5,20.9,0.752,35.4,clear,mid_ev,40,160,1900,full_load,445.0,2345.0,8.516,740.1
9502,41.04,arterial,10.5,16.9,33.0,0.27,31.9,clear,large_ev,75,190,2400,unladen,39.2,2439.2,11.096,270.4
9503,95.19,highway,38.1,10.5,91.6,0.063,33.8,clear,large_ev,75,190,2400,unladen,14.3,2414.3,73.151,768.5
9504,57.83,highway,62.2,32.6,78.0,0.029,38.0,clear,large_ev,75,190,2400,full_load,559.7,2959.7,38.083,658.5
9505,20.7,arterial,54.2,4.9,47.2,0.305,21.1,clear,large_ev,75,190,2400,unladen,50.8,2450.8,7.857,379.6
9506,3.62,city,2.0,7.4,23.4,0.843,34.2,clear,large_ev,75,190,2400,half_load,252.7,2652.7,3.396,938.6
9507,1.86,city,4.2,3.1,12.5,0.932,31.4,clear,small_ev,24,140,1400,half_load,137.5,1537.5,1.01,541.9
9508,9.57,city,20.8,1.9,21.9,0.422,27.4,clear,mid_ev,40,160,1900,unladen,22.6,1922.6,3.621,378.3
9509,61.09,highway,17.6,9.8,64.1,0.021,27.5,clear,small_ev,24,140,1400,unladen,25.1,1425.1,16.36,267.8
9510,62.55,highway,53.3,26.5,73.2,0.037,34.0,rain,large_ev,75,190,2400,half_load,330.1,2730.1,35.526,568.0
9511,155.39,highway,36.3,54.9,76.9,0.241,25.1,clear,small_ev,24,140,1400,unladen,24.2,1424.2,60.628,390.2
9512,14.42,city,14.1,3.1,25.9,0.286,25.0,clear,large_ev,75,190,2400,unladen,15.1,2415.1,5.006,347.2
9513,43.19,highway,1.0,6.9,92.3,0.548,24.7,heavy_rain,large_ev,75,190,2400,half_load,272.8,2672.8,39.4,912.2
9515,4.79,city,0.6,11.9,19.8,0.288,21.6,rain,mid_ev,40,160,1900,half_load,253.1,2153.1,1.42,296.6
9516,81.5,highway,59.5,25.6,83.7,0.041,25.3,clear,small_ev,24,140,1400,full_load,295.9,1695.9,36.237,444.7
9517,2.42,city,2.3,19.0,17.5,0.701,20.0,clear,mid_ev,40,160,1900,full_load,395.5,2295.5,1.472,609.3
9519,5.34,city,0.3,0.4,31.3,0.516,28.2,clear,mid_ev,40,160,1900,unladen,17.0,1917.0,2.348,439.2
9520,35.15,arterial,16.9,27.1,58.5,0.555,33.4,clear,small_ev,24,140,1400,full_load,297.4,1697.4,15.796,449.4
9521,121.68,highway,24.0,47.8,86.2,0.056,41.6,rain,small_ev,24,140,1400,full_load,274.2,1674.2,74.736,614.2
9523,60.43,highway,12.6,13.9,77.8,0.265,38.5,rain,small_ev,24,140,1400,full_load,284.5,1684.5,30.268,500.9
9524,13.1,arterial,3.4,6.4,39.1,0.425,36.9,clear,mid_ev,40,160,1900,full_load,433.9,2333.9,5.01,382.5
9525,12.92,city,31.3,3.8,13.9,0.757,22.4,clear,large_ev,75,190,2400,unladen,48.6,2448.6,8.266,639.8
9526,75.46,highway,39.4,10.1,74.2,0.032,31.4,clear,small_ev,24,140,1400,full_load,282.1,1682.1,32.063,424.9
9527,1.0,city,5.5,5.8,11.6,0.484,24.5,clear,large_ev,75,190,2400,half_load,306.1,2706.1,0.532,532.2
9528,16.46,arterial,16.0,2.2,46.5,0.23,35.1,clear,large_ev,75,190,2400,unladen,52.0,2452.0,6.253,379.8
9529,142.53,highway,4.7,237.7,85.6,0.222,33.5,clear,mid_ev,40,160,1900,full_load,384.0,2284.0,89.361,627.0
9530,8.1,city,0.4,23.4,23.0,0.446,25.5,clear,mid_ev,40,160,1900,half_load,204.5,2104.5,3.181,392.6
9531,2.0,arterial,0.8,47.8,30.4,0.409,36.4,clear,small_ev,24,140,1400,half_load,154.4,1554.4,0.428,214.0
9532,55.57,highway,55.1,47.5,86.8,0.526,28.4,heavy_rain,mid_ev,40,160,1900,full_load,390.1,2290.1,40.642,731.3
9533,48.29,arterial,4.0,5.1,27.2,0.176,29.2,rain,mid_ev,40,160,1900,half_load,212.2,2112.2,8.376,173.5
9534,82.43,highway,3.8,5.0,90.7,0.331,27.9,clear,mid_ev,40,160,1900,full_load,414.1,2314.1,53.207,645.4
9535,40.4,highway,16.9,11.0,75.0,0.135,25.9,clear,mid_ev,40,160,1900,half_load,183.8,2083.8,19.061,471.8
9536,81.95,highway,9.2,18.3,86.9,0.326,31.1,rain,large_ev,75,190,2400,unladen,42.5,2442.5,62.183,758.8
9537,78.51,highway,14.5,56.4,81.9,0.034,37.3,clear,small_ev,24,140,1400,full_load,273.0,1673.0,37.271,474.7
9538,86.41,highway,138.9,42.4,67.4,0.324,28.7,clear,large_ev,75,190,2400,half_load,338.9,2738.9,44.412,514.0
9539,119.86,highway,43.1,10.3,91.0,0.027,28.2,clear,small_ev,24,140,1400,unladen,11.3,1411.3,63.908,533.2
9540,5.6,city,4.5,5.0,25.1,0.789,28.0,clear,small_ev,24,140,1400,half_load,131.9,1531.9,2.878,514.2
9541,29.74,highway,10.5,18.3,84.6,0.113,29.7,clear,small_ev,24,140,1400,half_load,145.1,1545.1,13.445,452.1
9543,13.07,city,0.9,10.0,24.8,0.456,28.8,clear,large_ev,75,190,2400,unladen,19.9,2419.9,6.418,491.1
9544,10.61,arterial,5.2,49.7,36.5,0.779,25.6,rain,large_ev,75,190,2400,full_load,586.5,2986.5,6.691,630.9
9545,5.4,city,1.5,6.4,15.2,0.66,27.9,rain,large_ev,75,190,2400,full_load,595.8,2995.8,4.408,815.9
9546,23.4,arterial,67.4,6.6,50.2,0.813,28.4,rain,large_ev,75,190,2400,half_load,266.7,2666.7,16.539,706.9
9547,193.44,highway,9.2,2.2,88.0,0.177,30.8,clear,large_ev,75,190,2400,full_load,553.5,2953.5,144.833,748.7
9548,10.78,arterial,3.8,5.0,47.3,0.398,33.1,clear,large_ev,75,190,2400,full_load,547.5,2947.5,5.464,506.8
9549,10.56,arterial,19.7,7.8,58.8,0.229,35.0,heavy_rain,small_ev,24,140,1400,full_load,281.0,1681.0,3.891,368.5
9550,11.27,arterial,2.6,1.1,31.1,0.254,35.0,clear,large_ev,75,190,2400,full_load,562.8,2962.8,3.696,328.0
9551,104.91,highway,6.5,8.6,97.5,0.213,22.2,heavy_rain,large_ev,75,190,2400,half_load,276.5,2676.5,95.86,913.7
9552,17.52,arterial,84.2,4.8,33.8,0.2,33.3,clear,mid_ev,40,160,1900,unladen,21.0,1921.0,4.443,253.5
9554,171.55,highway,12.5,139.0,78.1,0.078,34.7,rain,small_ev,24,140,1400,half_load,133.3,1533.3,75.79,441.8
9555,85.24,highway,26.6,18.5,89.1,0.038,36.4,clear,small_ev,24,140,1400,full_load,287.7,1687.7,47.627,558.7
9556,6.64,arterial,1.3,13.1,41.2,0.211,28.7,clear,mid_ev,40,160,1900,half_load,219.8,2119.8,1.639,247.0
9557,156.28,highway,0.9,15.4,80.8,0.21,31.2,rain,small_ev,24,140,1400,half_load,160.5,1560.5,74.303,475.5
9558,15.01,arterial,18.5,21.8,50.7,0.082,33.9,clear,small_ev,24,140,1400,half_load,135.1,1535.1,3.489,232.4
9560,14.92,arterial,71.7,19.3,35.7,0.283,22.7,clear,mid_ev,40,160,1900,half_load,212.3,2112.3,3.973,266.3
9561,158.82,highway,48.1,3.7,80.0,0.026,28.9,clear,large_ev,75,190,2400,unladen,32.1,2432.1,92.639,583.3
9562,19.81,highway,7.6,4.9,88.7,0.382,35.8,heavy_rain,large_ev,75,190,2400,half_load,264.6,2664.6,17.336,875.0
9563,9.33,arterial,9.5,9.2,47.7,0.363,33.5,clear,small_ev,24,140,1400,full_load,257.3,1657.3,2.819,302.2
9564,16.97,arterial,1.0,22.6,39.4,0.085,31.1,clear,large_ev,75,190,2400,full_load,592.9,2992.9,4.762,280.6
9565,78.01,highway,64.0,5.6,83.5,0.009,27.0,clear,small_ev,24,140,1400,half_load,126.1,1526.1,36.076,462.5
9566,29.29,arterial,22.8,12.0,56.9,0.625,34.2,clear,large_ev,75,190,2400,full_load,512.6,2912.6,20.541,701.3
9567,32.41,highway,56.4,67.7,96.0,0.298,34.0,clear,large_ev,75,190,2400,unladen,35.5,2435.5,27.817,858.2
9568,5.95,city,2.0,5.8,23.2,0.416,31.9,clear,mid_ev,40,160,1900,half_load,180.9,2080.9,2.437,409.4
9570,35.74,arterial,17.1,15.6,37.2,0.053,27.9,clear,mid_ev,40,160,1900,unladen,40.0,1940.0,5.979,167.3
9571,4.19,city,0.2,4.9,20.0,0.689,25.3,clear,mid_ev,40,160,1900,unladen,11.2,1911.2,2.176,519.7
9572,11.6,arterial,8.8,47.4,41.3,0.469,33.0,clear,small_ev,24,140,1400,half_load,120.1,1520.1,3.088,266.1
9573,17.29,arterial,2.8,20.6,47.2,0.226,26.2,heavy_rain,large_ev,75,190,2400,unladen,18.7,2418.7,6.586,380.9
9574,58.29,highway,108.3,77.3,96.7,0.111,33.2,clear,mid_ev,40,160,1900,unladen,7.5,1907.5,44.241,759.0
9575,11.39,city,13.1,19.1,24.4,0.673,27.7,clear,large_ev,75,190,2400,full_load,524.2,2924.2,8.954,786.3
